"SamAccountName","ComputerName","ComputerCreationDate","ComputerChanged","LastBadPasswordAttempt","PasswordExpired","PasswordLastSet","PasswordNeverExpires","PasswordNotRequired","DistinguishedName"
"ITSWEB-AMORLEY2$","ITSWEB-AMORLEY2","4/24/2017 10:54:07 AM","11/17/2021 5:45:50 PM",,"False","10/22/2021 6:39:37 AM","False","False","CN=ITSWEB-AMORLEY2,OU=WebDB,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"OBGYN5$","OBGYN5","3/23/2017 4:42:22 PM","11/15/2021 3:51:11 AM",,"False","11/14/2021 10:54:04 PM","False","False","CN=OBGYN5,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-WVUCPRC-4F25$","HS-WVUCPRC-4F25","4/25/2017 11:53:08 AM","11/11/2021 5:47:47 PM",,"False","10/25/2021 1:35:43 PM","False","False","CN=HS-WVUCPRC-4F25,OU=WVUCPRC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED4AB4$","HSCED4AB4","4/25/2017 10:16:49 AM","8/23/2021 8:09:04 AM","5/20/2021 8:08:36 AM","False","8/23/2021 8:08:44 AM","False","False","CN=HSCED4AB4,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED87C3$","HSCED87C3","4/25/2017 10:43:46 AM","2/25/2020 8:44:17 AM",,"False","2/25/2020 8:44:03 AM","False","False","CN=HSCED87C3,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDE405$","HSCEDE405","4/25/2017 10:35:37 AM","10/13/2021 10:45:08 AM",,"False","4/25/2017 10:35:37 AM","False","False","CN=HSCEDE405,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSEXPHYSF572$","HSEXPHYSF572","11/19/2015 8:37:26 AM","11/12/2021 12:46:11 PM","12/31/2019 4:08:10 PM","False","10/25/2021 10:05:49 AM","False","False","CN=HSEXPHYSF572,OU=Human Performance,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED30E2$","HSCED30E2","4/26/2017 7:58:52 AM","10/13/2021 10:45:08 AM",,"False","4/26/2017 7:58:52 AM","False","False","CN=HSCED30E2,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SDW16019-AD$","SDW16019-AD","4/26/2017 9:17:42 AM","11/19/2021 1:15:32 AM",,"False","11/13/2021 3:51:25 AM","False","False","CN=SDW16019-AD,OU=General,OU=SOD,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000214$","HSSPH0000214","4/20/2017 12:35:42 PM","10/13/2021 10:49:52 AM",,"False","4/20/2017 12:35:42 PM","False","False","CN=HSSPH0000214,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOLAR7FA4$","HSOLAR7FA4","4/26/2017 12:14:58 PM","11/13/2021 4:43:16 AM","9/19/2019 7:21:32 AM","False","11/3/2021 5:20:28 AM","False","False","CN=HSOLAR7FA4,OU=Animal Quarters,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000165$","HSSPH0000165","2/9/2017 8:27:43 AM","3/13/2020 4:59:27 PM",,"False","9/18/2019 11:35:39 AM","False","False","CN=HSSPH0000165,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MININT-5G6H18H$","MININT-5G6H18H","2/17/2017 12:10:59 PM","10/13/2021 10:51:49 AM",,"False","4/27/2017 9:25:38 AM","False","False","CN=MININT-5G6H18H,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSURG7C9D$","HSSURG7C9D","4/28/2017 12:39:38 PM","10/13/2021 10:50:30 AM",,"False","8/16/2019 2:23:35 PM","False","False","CN=HSSURG7C9D,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RADGXTB5C1$","RADGXTB5C1","7/11/2012 11:58:08 AM","10/13/2021 10:52:31 AM",,"False","4/8/2017 6:54:19 AM","False","False","CN=RADGXTB5C1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RADDX58BN1$","RADDX58BN1","3/8/2011 11:40:14 AM","10/13/2021 10:52:31 AM",,"False","4/26/2017 3:16:55 AM","False","False","CN=RADDX58BN1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITSWEB-RALINTNE$","ITSWEB-RALINTNE","5/1/2017 11:04:18 AM","8/5/2021 8:17:34 AM",,"False","7/16/2021 9:39:11 AM","False","False","CN=ITSWEB-RALINTNE,OU=WebDB,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000191$","HSSPH0000191","5/2/2017 11:51:26 AM","7/3/2020 9:59:03 PM",,"False","6/12/2020 11:54:59 AM","False","False","CN=HSSPH0000191,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H53065$","H53065","5/2/2017 8:31:15 AM","11/13/2021 4:37:48 AM",,"False","11/3/2021 5:42:21 PM","False","False","CN=H53065,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"BCACWVU6ZCSDH2$","BCACWVU6ZCSDH2","4/5/2017 7:28:44 PM","10/26/2021 11:39:19 AM",,"False","7/5/2021 10:14:21 PM","False","False","CN=BCACWVU6ZCSDH2,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMICROC03F$","HSMICROC03F","5/2/2017 3:58:46 PM","11/17/2021 3:53:04 AM",,"False","10/22/2021 2:42:57 PM","False","False","CN=HSMICROC03F,OU=General,OU=Microbiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDSE116$","HSPEDSE116","5/3/2017 9:18:51 AM","8/5/2021 2:25:50 PM",,"False","8/5/2021 1:56:06 PM","False","False","CN=HSPEDSE116,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSETHICS5A67$","HSETHICS5A67","12/18/2013 11:42:15 AM","10/13/2021 10:46:21 AM",,"False","5/3/2017 10:09:07 AM","False","False","CN=HSETHICS5A67,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMICROBFB0$","HSMICROBFB0","5/2/2017 3:09:53 PM","11/15/2021 9:41:42 PM",,"False","11/15/2021 9:41:31 PM","False","False","CN=HSMICROBFB0,OU=General,OU=Microbiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H62543$","H62543","5/3/2017 10:26:24 AM","11/13/2021 10:03:36 AM",,"False","11/13/2021 10:03:32 AM","False","False","CN=H62543,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITSWEB-DAEDMO2$","ITSWEB-DAEDMO2","5/2/2017 3:24:29 PM","11/19/2021 3:52:00 PM",,"False","11/19/2021 3:51:46 PM","False","False","CN=ITSWEB-DAEDMO2,OU=WebDB,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC14$","CHSLTC14","6/12/2015 3:37:14 PM","11/21/2021 11:06:47 AM",,"False","11/21/2021 11:06:46 AM","False","False","CN=CHSLTC14,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000487$","HSSPH0000487","5/2/2017 10:36:35 AM","11/18/2021 3:22:12 AM",,"False","10/23/2021 8:46:58 AM","False","False","CN=HSSPH0000487,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ZEISS-AXIO200$","ZEISS-AXIO200","4/18/2017 9:52:49 AM","11/21/2021 6:25:55 AM","11/21/2019 9:43:39 PM","False","11/7/2021 6:23:23 AM","False","False","CN=ZEISS-AXIO200,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMICRO7FD5$","HSMICRO7FD5","5/3/2017 5:15:40 PM","11/13/2021 9:44:06 AM",,"False","11/3/2021 10:10:29 AM","False","False","CN=HSMICRO7FD5,OU=General,OU=Microbiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC02$","CHSLTC02","6/12/2015 12:11:45 PM","11/21/2021 8:30:06 AM",,"False","11/21/2021 8:29:50 AM","False","False","CN=CHSLTC02,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC01$","CHSLTC01","2/28/2017 3:57:59 PM","11/21/2021 3:40:44 PM","8/24/2019 1:36:36 AM","False","11/21/2021 3:40:39 PM","False","False","CN=CHSLTC01,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC04$","CHSLTC04","6/29/2015 1:05:49 PM","11/20/2021 6:00:56 AM","1/30/2020 2:55:27 PM","False","11/20/2021 6:00:49 AM","False","False","CN=CHSLTC04,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC03$","CHSLTC03","5/1/2017 3:55:46 PM","11/20/2021 7:42:35 PM",,"False","11/20/2021 7:42:19 PM","False","False","CN=CHSLTC03,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSINFDIS97EF$","HSINFDIS97EF","5/3/2017 3:09:02 PM","5/18/2020 7:02:15 AM",,"False","10/17/2019 9:09:44 AM","False","False","CN=HSINFDIS97EF,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSRURHEA2BC8$","HSRURHEA2BC8","5/5/2017 9:36:25 AM","10/13/2021 10:48:53 AM",,"False","5/20/2019 7:52:36 AM","False","False","CN=HSRURHEA2BC8,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUJ3G21L11$","CWVUJ3G21L11","5/3/2017 11:02:24 AM","10/13/2021 10:43:12 AM",,"False","5/3/2017 11:02:24 AM","False","False","CN=CWVUJ3G21L11,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC23$","CHSLTC23","6/15/2015 10:48:02 AM","11/21/2021 3:22:31 AM",,"False","11/21/2021 3:22:30 AM","False","False","CN=CHSLTC23,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC24$","CHSLTC24","5/31/2016 2:34:52 PM","11/21/2021 7:12:10 PM",,"False","11/21/2021 7:12:07 PM","False","False","CN=CHSLTC24,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC13$","CHSLTC13","6/12/2015 3:35:55 PM","11/21/2021 7:53:14 AM",,"False","11/21/2021 7:53:11 AM","False","False","CN=CHSLTC13,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H62444$","H62444","5/5/2017 10:44:25 AM","11/21/2021 4:45:47 PM",,"False","11/6/2021 12:05:36 PM","False","False","CN=H62444,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITSWEB-RMCCLUS2$","ITSWEB-RMCCLUS2","5/3/2017 1:25:35 PM","8/9/2021 10:37:17 AM",,"False","7/26/2021 10:49:31 AM","False","False","CN=ITSWEB-RMCCLUS2,OU=WebDB,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPHYSIOBC40$","HSPHYSIOBC40","5/4/2017 3:16:15 PM","11/20/2021 9:32:40 PM","10/21/2021 6:34:33 AM","False","11/20/2021 9:32:34 PM","False","False","CN=HSPHYSIOBC40,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPHYSIO7A79$","HSPHYSIO7A79","5/4/2017 3:20:49 PM","9/6/2020 12:38:39 PM",,"False","9/6/2020 12:21:57 PM","False","False","CN=HSPHYSIO7A79,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPHYSIO00F4$","HSPHYSIO00F4","5/4/2017 3:16:14 PM","11/21/2021 9:49:05 AM","9/27/2021 8:28:55 AM","False","10/28/2021 8:00:52 AM","False","False","CN=HSPHYSIO00F4,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H62455$","H62455","5/5/2017 1:04:40 PM","11/16/2021 12:16:06 PM",,"False","10/27/2021 2:33:40 PM","False","False","CN=H62455,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHICRC-LILI$","HSSPHICRC-LILI","9/25/2015 3:02:54 PM","10/13/2021 10:50:30 AM",,"False","4/25/2017 4:45:08 AM","False","False","CN=HSSPHICRC-LILI,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHSTAB85D$","HSHSTAB85D","5/5/2017 12:46:24 PM","11/18/2021 12:11:29 PM",,"False","11/1/2021 1:06:16 PM","False","False","CN=HSHSTAB85D,OU=HSTA,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITSWEB-TMASH2$","ITSWEB-TMASH2","5/4/2017 3:54:04 PM","11/15/2021 8:26:25 AM",,"False","11/9/2021 8:29:03 AM","False","False","CN=ITSWEB-TMASH2,OU=WebDB,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H62449$","H62449","5/5/2017 3:08:06 PM","11/21/2021 10:50:51 AM",,"False","11/13/2021 12:21:00 PM","False","False","CN=H62449,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H62451$","H62451","5/8/2017 9:52:29 AM","11/16/2021 6:59:46 PM",,"False","11/5/2021 2:26:58 AM","False","False","CN=H62451,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000539$","HSSPH0000539","5/8/2017 9:40:43 AM","10/12/2020 1:06:29 PM","10/12/2020 1:04:30 PM","False","10/12/2020 1:05:28 PM","False","False","CN=HSSPH0000539,OU=OCMD,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H62445$","H62445","5/8/2017 10:40:18 AM","11/15/2021 9:21:21 AM","8/10/2020 11:21:14 AM","False","10/29/2021 7:58:47 AM","False","False","CN=H62445,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPHYSIO7AC6$","HSPHYSIO7AC6","5/8/2017 9:24:28 AM","11/14/2021 7:16:53 PM","11/25/2019 7:24:28 AM","False","11/11/2021 11:02:23 AM","False","False","CN=HSPHYSIO7AC6,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDS0266$","HSPEDS0266","5/5/2017 9:14:37 AM","10/13/2021 10:48:19 AM",,"False","1/14/2019 11:32:59 AM","False","False","CN=HSPEDS0266,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU50S9182$","CWVU50S9182","1/8/2016 11:24:49 AM","11/14/2021 4:19:31 AM",,"False","11/3/2021 10:34:26 PM","False","False","CN=CWVU50S9182,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUF1VY9Y1$","CWVUF1VY9Y1","10/1/2013 4:55:19 PM","10/13/2021 10:43:06 AM",,"False","4/11/2019 9:41:55 AM","False","False","CN=CWVUF1VY9Y1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITSWEB-EDEHA$","ITSWEB-EDEHA","5/5/2017 4:36:56 PM","11/18/2021 1:14:54 PM","4/17/2020 1:34:20 PM","False","11/4/2021 10:41:54 AM","False","False","CN=ITSWEB-EDEHA,OU=WebDB,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU6ZBSDH2$","CWVU6ZBSDH2","3/23/2017 10:31:09 AM","10/26/2021 10:16:51 AM",,"False","6/14/2021 2:47:12 AM","False","False","CN=CWVU6ZBSDH2,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOLAR37FA$","HSOLAR37FA","5/8/2017 11:15:06 AM","10/13/2021 10:48:10 AM",,"False","8/17/2017 9:04:25 PM","False","False","CN=HSOLAR37FA,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC37$","CHSLTC37","6/16/2015 8:38:53 AM","11/20/2021 7:42:35 PM","1/6/2021 10:20:50 AM","False","11/20/2021 7:42:34 PM","False","False","CN=CHSLTC37,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC38$","CHSLTC38","6/16/2015 8:40:21 AM","11/21/2021 6:46:20 PM",,"False","11/21/2021 6:46:06 PM","False","False","CN=CHSLTC38,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU3H5ND42$","CWVU3H5ND42","6/16/2015 10:39:18 AM","10/26/2021 10:48:04 AM",,"False","6/28/2021 9:28:59 AM","False","False","CN=CWVU3H5ND42,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU3HQRD42$","CWVU3HQRD42","6/16/2015 4:14:09 PM","12/3/2020 8:46:12 AM","1/18/2020 1:36:40 AM","False","11/30/2020 5:58:09 PM","False","False","CN=CWVU3HQRD42,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUC9TPD22$","CWVUC9TPD22","6/16/2015 4:16:41 PM","1/21/2021 2:11:57 PM",,"False","1/21/2021 2:11:45 PM","False","False","CN=CWVUC9TPD22,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU3JHQD42$","CWVU3JHQD42","6/4/2015 9:54:32 AM","5/19/2021 11:46:29 AM",,"False","12/1/2020 12:57:04 PM","False","False","CN=CWVU3JHQD42,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC27$","CHSLTC27","6/25/2015 3:11:28 PM","11/20/2021 9:19:32 AM",,"False","11/20/2021 9:19:17 AM","False","False","CN=CHSLTC27,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC15$","CHSLTC15","6/12/2015 3:38:56 PM","11/21/2021 7:15:41 AM","7/18/2020 2:03:28 AM","False","11/21/2021 7:15:35 AM","False","False","CN=CHSLTC15,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC16$","CHSLTC16","6/15/2015 8:48:21 AM","11/20/2021 7:40:30 PM","2/6/2020 6:05:47 PM","False","11/20/2021 7:40:20 PM","False","False","CN=CHSLTC16,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSBIOCHEMD783$","HSBIOCHEMD783","5/10/2017 8:46:20 AM","9/30/2021 3:57:21 PM",,"False","9/16/2021 8:34:19 PM","False","False","CN=HSBIOCHEMD783,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H62541$","H62541","5/10/2017 11:00:40 AM","11/20/2021 6:07:10 AM",,"False","11/11/2021 8:20:30 AM","False","False","CN=H62541,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC42$","CHSLTC42","6/16/2015 10:36:28 AM","11/20/2021 6:02:27 AM","9/26/2020 2:00:49 AM","False","11/20/2021 6:02:18 AM","False","False","CN=CHSLTC42,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU3HVRD42$","CWVU3HVRD42","6/16/2015 4:14:29 PM","3/26/2020 10:00:22 AM","2/15/2020 1:33:17 AM","False","3/19/2020 4:52:02 PM","False","False","CN=CWVU3HVRD42,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU3H5SD42$","CWVU3H5SD42","5/31/2016 3:36:43 PM","11/16/2021 3:35:33 PM",,"False","11/16/2021 3:35:19 PM","False","False","CN=CWVU3H5SD42,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC41$","CHSLTC41","6/16/2015 10:36:13 AM","11/21/2021 6:57:53 AM",,"False","11/21/2021 6:57:51 AM","False","False","CN=CHSLTC41,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC39$","CHSLTC39","6/16/2015 8:40:44 AM","11/21/2021 2:54:23 AM",,"False","11/21/2021 2:54:08 AM","False","False","CN=CHSLTC39,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC40$","CHSLTC40","6/16/2015 8:42:16 AM","11/21/2021 7:24:30 PM",,"False","11/21/2021 7:24:24 PM","False","False","CN=CHSLTC40,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC25$","CHSLTC25","7/21/2015 8:19:37 AM","11/20/2021 6:16:35 PM",,"False","11/20/2021 6:16:24 PM","False","False","CN=CHSLTC25,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SUECOYLE-THINK$","SUECOYLE-THINK","11/11/2016 12:17:31 PM","10/13/2021 10:53:40 AM",,"False","11/11/2016 12:17:31 PM","False","False","CN=SUECOYLE-THINK,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ISE4$","ISE4","9/23/2016 7:33:36 AM","3/11/2021 7:54:22 AM",,"False","5/9/2017 9:24:53 PM","False","False","CN=ISE4,OU=DisableInfrastructure,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRPUGAD6CC$","MBRPUGAD6CC","5/5/2017 4:39:53 PM","11/15/2021 1:51:16 PM",,"False","10/29/2021 11:55:23 AM","False","False","CN=MBRPUGAD6CC,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC43$","CHSLTC43","6/16/2015 10:37:46 AM","11/19/2021 11:42:36 AM","8/31/2019 1:33:15 AM","False","11/18/2021 8:48:47 PM","False","False","CN=CHSLTC43,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC44$","CHSLTC44","6/16/2015 10:38:02 AM","11/20/2021 12:54:19 PM",,"False","11/20/2021 12:54:04 PM","False","False","CN=CHSLTC44,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC28$","CHSLTC28","6/25/2015 4:28:53 PM","11/21/2021 11:17:57 PM","8/10/2019 1:33:16 AM","False","11/21/2021 11:17:45 PM","False","False","CN=CHSLTC28,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC30$","CHSLTC30","6/25/2015 9:04:19 AM","11/21/2021 6:34:15 PM","7/4/2020 2:03:29 AM","False","11/21/2021 6:34:00 PM","False","False","CN=CHSLTC30,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC29$","CHSLTC29","6/25/2015 3:31:37 PM","11/20/2021 7:02:38 PM","3/21/2020 10:25:42 AM","False","11/20/2021 7:02:28 PM","False","False","CN=CHSLTC29,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC31$","CHSLTC31","6/25/2015 9:01:28 AM","11/21/2021 10:56:54 PM",,"False","11/21/2021 10:56:46 PM","False","False","CN=CHSLTC31,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC32$","CHSLTC32","6/25/2015 9:04:18 AM","11/21/2021 8:18:46 AM","7/18/2020 2:03:19 AM","False","11/21/2021 2:42:03 AM","False","False","CN=CHSLTC32,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC33$","CHSLTC33","6/25/2015 9:46:17 AM","11/21/2021 10:38:40 AM",,"False","11/21/2021 10:38:25 AM","False","False","CN=CHSLTC33,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC34$","CHSLTC34","6/25/2015 9:04:14 AM","11/21/2021 5:21:19 PM","4/10/2021 2:00:45 AM","False","11/21/2021 5:21:04 PM","False","False","CN=CHSLTC34,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC22$","CHSLTC22","6/16/2015 4:15:47 PM","11/21/2021 11:21:00 AM",,"False","11/21/2021 11:20:51 AM","False","False","CN=CHSLTC22,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC21$","CHSLTC21","6/15/2015 10:44:52 AM","11/21/2021 4:05:27 PM","6/13/2020 2:03:23 AM","False","11/21/2021 4:05:13 PM","False","False","CN=CHSLTC21,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC20$","CHSLTC20","6/15/2015 8:54:19 AM","11/20/2021 8:55:38 PM",,"False","11/20/2021 8:55:23 PM","False","False","CN=CHSLTC20,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC19$","CHSLTC19","6/15/2015 8:51:39 AM","11/21/2021 7:55:38 PM",,"False","11/21/2021 7:55:31 PM","False","False","CN=CHSLTC19,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC17$","CHSLTC17","6/15/2015 8:47:58 AM","11/21/2021 3:08:57 PM",,"False","11/21/2021 3:08:55 PM","False","False","CN=CHSLTC17,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC18$","CHSLTC18","3/15/2016 12:22:42 PM","11/21/2021 8:19:02 AM","6/6/2020 2:03:01 AM","False","11/21/2021 8:18:47 AM","False","False","CN=CHSLTC18,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC05$","CHSLTC05","6/12/2015 12:40:51 PM","11/21/2021 5:35:33 AM","12/16/2020 10:25:35 AM","False","11/21/2021 5:35:18 AM","False","False","CN=CHSLTC05,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHSLTC07$","CHSLTC07","6/15/2015 10:49:15 AM","11/20/2021 9:07:04 AM","8/31/2019 1:33:20 AM","False","11/20/2021 9:06:55 AM","False","False","CN=CHSLTC07,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
