"Name","Enabled","PasswordLastSet","OperatingSystem","distinguishedName"
"HS-WVUCPRC-CD73","True","11/17/2016 11:51:17 AM","Windows 10 Enterprise","CN=HS-WVUCPRC-CD73,OU=WVUCPRC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SON-THINK","True","11/17/2016 11:54:46 AM","Windows 7 Professional","CN=SON-THINK,OU=SON,OU=Student Laptops,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHSTADB41D","True","11/17/2016 4:10:30 PM","Windows 8.1 Enterprise","CN=HSHSTADB41D,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU993NYQ1","True","11/18/2016 5:17:54 AM","Windows 7 Professional","CN=CWVU993NYQ1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS76MXN32","True","11/21/2016 8:54:57 AM","Windows 7 Enterprise","CN=HS76MXN32,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-3627","True","11/21/2016 12:47:26 PM","Windows 7 Professional","CN=HS-SPH-3627,OU=HPML,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU8ZG1CK1","True","11/23/2016 12:00:02 AM","Windows 7 Enterprise","CN=CWVU8ZG1CK1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RADJ5VCYR1","True","11/25/2016 11:21:57 AM","Windows 10 Enterprise","CN=RADJ5VCYR1,OU=Radiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RADJHQV2D1","True","11/27/2016 12:42:26 AM","Windows 7 Enterprise","CN=RADJHQV2D1,OU=Radiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"sph-smurdoc1","True","11/27/2016 5:22:00 PM","Windows 8.1 Pro","CN=sph-smurdoc1,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPATHAAABE","True","11/28/2016 7:56:47 AM","Windows 7 Enterprise","CN=HSPATHAAABE,OU=Pathology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED2F4B","True","11/29/2016 6:24:14 AM","Windows 7 Enterprise","CN=HSCED2F4B,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HsHsta","True","11/29/2016 11:24:34 AM","Windows 8.1 Pro","CN=HsHsta,OU=HSTA,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU5PLJYQ1","True","11/30/2016 6:36:02 AM","Windows 7 Professional","CN=CWVU5PLJYQ1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU2NBYZQ1","True","11/30/2016 6:48:11 AM","Windows 7 Enterprise","CN=CWVU2NBYZQ1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURG78CE","True","12/1/2016 1:47:56 PM","Windows 10 Enterprise","CN=HSCSURG78CE,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-ANIMQ-7749","True","12/3/2016 6:16:11 AM","Windows 7 Enterprise","CN=HSC-ANIMQ-7749,OU=Animal Quarters,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUVIDEOCONFPC","True","12/4/2016 11:52:51 PM","Windows 10 Enterprise","CN=CWVUVIDEOCONFPC,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ADMIN9","False","12/5/2016 9:12:20 AM","Windows 7 Enterprise","CN=ADMIN9,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOD-DHAID","True","12/5/2016 10:32:28 AM","Windows 10 Enterprise","CN=SOD-DHAID,OU=General,OU=SOD,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED6635","True","12/5/2016 2:30:37 PM","Windows 10 Enterprise","CN=HSCED6635,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-WVUCPRC-ED40","True","12/6/2016 8:13:23 AM","Windows 7 Enterprise","CN=HS-WVUCPRC-ED40,OU=WVUCPRC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED3335","True","12/6/2016 11:41:55 AM","Windows 10 Enterprise","CN=HSCED3335,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSWVCTSI68D1","True","12/7/2016 7:27:06 AM","Windows 10 Pro","CN=HSWVCTSI68D1,OU=WVCTSI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCMPSPERRY","True","12/7/2016 2:20:04 PM","Windows 7 Enterprise","CN=MBRCCMPSPERRY,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMEDA037","True","12/9/2016 9:41:07 AM","Windows 7 Enterprise","CN=HSMEDA037,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"DESKTOP-0JVEA52","True","12/9/2016 12:52:35 PM","Windows 10 Pro","CN=DESKTOP-0JVEA52,OU=WVCTSI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"DMCDONNELLS-PC","True","12/12/2016 8:42:35 AM","Windows 7 Ultimate","CN=DMCDONNELLS-PC,OU=Biochemistry,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED7482","True","12/13/2016 11:44:33 AM","Windows 10 Enterprise","CN=HSCED7482,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSERMA2586","True","12/14/2016 12:18:10 PM","Windows 7 Enterprise","CN=HSERMA2586,OU=ERMA,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDS3063","True","12/14/2016 5:47:34 PM","Windows 7 Professional","CN=HSPEDS3063,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CTRUCUBEC","False","12/15/2016 2:37:26 AM","Windows 7 Enterprise","CN=CTRUCUBEC,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-LNELSON","True","12/15/2016 9:08:38 AM","Windows 7 Enterprise","CN=HS-LNELSON,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SPH-HIYAN","True","12/15/2016 11:42:19 AM","Windows 8.1 Pro","CN=SPH-HIYAN,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURG061A","False","12/18/2016 7:04:02 AM","Windows 7 Enterprise","CN=HSCSURG061A,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-WVUCPRC-B945","True","12/18/2016 9:39:44 PM","Windows 7 Enterprise","CN=HS-WVUCPRC-B945,OU=WVUCPRC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURG19AA","False","12/19/2016 8:18:31 AM","Windows 7 Enterprise","CN=HSCSURG19AA,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCTSIC81D","True","12/19/2016 8:57:39 AM","Windows 7 Enterprise","CN=HSCTSIC81D,OU=WVCTSI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUTESTLOAN05","True","12/19/2016 10:21:13 AM","Windows 7 Enterprise","CN=CWVUTESTLOAN05,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-CHEL-0421","True","12/19/2016 12:07:42 PM","Windows 7 Professional","CN=HS-CHEL-0421,OU=Ethics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHSPHSK","True","12/19/2016 1:53:10 PM","Windows 10 Enterprise","CN=HSSPHSPHSK,OU=MGMT,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURGFD24","False","12/21/2016 8:58:52 PM","Windows 7 Enterprise","CN=HSCSURGFD24,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ANGELA-PC","False","12/24/2016 1:16:40 PM","Windows 7 Enterprise","CN=ANGELA-PC,OU=Biochemistry,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURG00B1","False","12/25/2016 1:32:00 PM","Windows 7 Enterprise","CN=HSCSURG00B1,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RAD58VLCX1","True","12/27/2016 8:30:56 AM","Windows 10 Enterprise","CN=RAD58VLCX1,OU=Radiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSON1674","True","12/28/2016 7:02:07 AM","Windows 7 Enterprise","CN=HSSON1674,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"rbds-mbp","True","12/28/2016 8:15:49 AM","Mac OS X","CN=rbds-mbp,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"GIBSONADMIN","False","12/28/2016 11:57:25 PM","Windows 7 Enterprise","CN=GIBSONADMIN,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDEF54","True","12/29/2016 9:31:35 AM","Windows 7 Enterprise","CN=HSCEDEF54,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H50755","False","12/29/2016 12:26:10 PM","Windows 7 Enterprise","CN=H50755,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOLRE148","True","1/2/2017 10:40:08 AM","Windows 7 Enterprise","CN=HSOLRE148,OU=Animal Quarters,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURG072C","False","1/3/2017 7:30:24 AM","Windows 7 Enterprise","CN=HSCSURG072C,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURG086C","False","1/3/2017 7:57:07 AM","Windows 7 Enterprise","CN=HSCSURG086C,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSITS16E5","True","1/3/2017 8:23:07 AM","Windows 7 Enterprise","CN=HSITS16E5,OU=Legal,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSUR2FD7","False","1/3/2017 8:31:57 AM","Windows 7 Enterprise","CN=HSCSUR2FD7,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOM14DD","True","1/3/2017 8:48:13 AM","Windows 7 Professional","CN=HSSOM14DD,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURG1959","False","1/4/2017 3:15:18 AM","Windows 7 Enterprise","CN=HSCSURG1959,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSWVCTSI1668","True","1/4/2017 8:56:23 AM","Windows 7 Enterprise","CN=HSWVCTSI1668,OU=WVCTSI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMICROBD6F","True","1/5/2017 2:37:00 PM","Windows 10 Enterprise","CN=HSMICROBD6F,OU=General,OU=Microbiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUPRQM4JI","True","1/6/2017 12:04:40 PM","Windows 10 Pro","CN=CWVUPRQM4JI,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"WIN-FHS90KOVI0I","True","1/6/2017 3:23:36 PM","Windows 10 Enterprise","CN=WIN-FHS90KOVI0I,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"sod-rknezhad","True","1/9/2017 8:12:27 AM","Windows 8.1 Pro","CN=sod-rknezhad,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU31N2YR1","True","1/9/2017 9:56:51 AM","Windows 7 Professional","CN=CWVU31N2YR1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"INGRIDPC","True","1/9/2017 10:19:31 AM","Windows 7 Enterprise","CN=INGRIDPC,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"sod-atcarlson","True","1/9/2017 10:54:25 AM","Windows 10 Pro","CN=sod-atcarlson,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RAD1C5Y1D1","True","1/9/2017 12:03:50 PM","Windows 7 Enterprise","CN=RAD1C5Y1D1,OU=Radiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURGD496","False","1/10/2017 7:34:59 AM","Windows 7 Enterprise","CN=HSCSURGD496,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"OBGYN4","True","1/10/2017 1:48:09 PM","Windows 7 Professional","CN=OBGYN4,OU=OBGYN,OU=SOM,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUGS3WRF2","True","1/10/2017 3:04:05 PM","Windows 10 Pro","CN=CWVUGS3WRF2,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUH8HHKC11","True","1/11/2017 8:15:28 AM","Windows 7 Enterprise","CN=CWVUH8HHKC11,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-ITS-TG-A142","True","1/11/2017 8:44:46 AM","Windows 7 Enterprise","CN=HS-ITS-TG-A142,OU=Networking,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"DESKTOP-O5O1MSN","True","1/11/2017 11:22:48 AM","Windows 10 Enterprise","CN=DESKTOP-O5O1MSN,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCIOEH4EFE","True","1/11/2017 5:37:33 PM","Windows 7 Enterprise","CN=HSCIOEH4EFE,OU=OCMD,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"DESKTOP-SALD9H1","True","1/12/2017 6:51:05 AM","Windows 10 Pro","CN=DESKTOP-SALD9H1,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"JEFFPC","True","1/12/2017 7:12:25 AM","Windows 10 Pro","CN=JEFFPC,OU=Networking,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"sod-tqphan","True","1/12/2017 8:31:25 AM","Windows 8.1 Pro","CN=sod-tqphan,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSWELL8A81","True","1/12/2017 9:02:52 AM","Windows 10 Enterprise","CN=HSWELL8A81,OU=WellWVU,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCJGOOD8EB7","True","1/18/2017 7:59:46 AM","Windows 10 Enterprise","CN=MBRCCJGOOD8EB7,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCARDE052","True","1/19/2017 8:05:40 AM","Windows 7 Enterprise","CN=HSCARDE052,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOLAR1DDF","True","1/19/2017 8:07:13 AM","Windows 7 Enterprise","CN=HSOLAR1DDF,OU=Animal Quarters,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000557","False","1/19/2017 11:00:14 AM","Windows 10 Pro","CN=HSSPH0000557,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHXX","True","1/19/2017 11:53:21 AM","Windows 7 Enterprise","CN=HSSPHXX,OU=MGMT,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURGE0B6","False","1/22/2017 7:07:19 AM","Windows 7 Enterprise","CN=HSCSURGE0B6,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-38013","True","1/23/2017 2:46:10 PM","Windows 7 Enterprise","CN=HS-SPH-38013,OU=SPH Students,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRDEVELJGAFEB","True","1/23/2017 4:07:54 PM","Windows 10 Enterprise","CN=MBRDEVELJGAFEB,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHICRCRB","True","1/23/2017 9:59:08 PM","Windows 10 Enterprise","CN=HSSPHICRCRB,OU=ICRC,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOD-4152","True","1/24/2017 8:22:11 AM","Windows 10 Pro","CN=SOD-4152,OU=Unassigned,OU=Restricted,OU=SOD,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCIOEHE542","True","1/25/2017 6:25:02 AM","Windows 7 Enterprise","CN=HSCIOEHE542,OU=OCMD,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MIF-OLYMPUS","True","1/25/2017 9:40:39 AM","Windows XP Professional","CN=MIF-OLYMPUS,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHMGMT-JB","True","1/26/2017 1:38:54 PM","Windows 10 Enterprise","CN=HSSPHMGMT-JB,OU=MGMT,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU99YT9Z1","True","1/27/2017 6:15:13 AM","Windows 7 Professional","CN=CWVU99YT9Z1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCARD8F8B","True","1/29/2017 6:58:58 AM","Windows 7 Enterprise","CN=HSCARD8F8B,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H56760","True","1/29/2017 8:51:03 AM","Windows 7 Enterprise","CN=H56760,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCORTHO4D02","False","1/31/2017 7:49:32 AM","Windows 7 Enterprise","CN=HSCORTHO4D02,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOP81B2","True","1/31/2017 12:10:39 PM","Windows 7 Enterprise","CN=HSSOP81B2,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MININT-P00TRSM","True","1/31/2017 12:23:18 PM","Windows 10 Enterprise","CN=MININT-P00TRSM,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"OMN-PATH01-WVU","True","2/1/2017 6:59:01 AM","Windows 7 Ultimate","CN=OMN-PATH01-WVU,OU=Pathology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCARD11E2","True","2/1/2017 7:02:09 AM","Windows 7 Enterprise","CN=HSCARD11E2,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED0240","True","2/1/2017 8:24:05 AM","Windows 7 Enterprise","CN=HSCED0240,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSON700C","True","2/1/2017 9:03:11 AM","Windows 7 Professional","CN=HSSON700C,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSENTA7C0","True","2/1/2017 1:02:14 PM","Windows 10 Enterprise","CN=HSENTA7C0,OU=ENT,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUBF5RFK1","True","2/1/2017 7:00:31 PM","Windows 7 Enterprise","CN=CWVUBF5RFK1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"TIMMCCARTHY","True","2/2/2017 8:58:49 AM","Windows 7 Professional","CN=TIMMCCARTHY,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-SOP-673D","True","2/2/2017 4:10:05 PM","Windows 7 Professional","CN=HSC-SOP-673D,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRGIBSONLAB4","True","2/3/2017 2:00:30 PM","Windows 7 Enterprise","CN=MBRGIBSONLAB4,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU63431L1","True","2/4/2017 11:50:21 AM","Windows 7 Enterprise","CN=CWVU63431L1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHICRCSS","True","2/5/2017 11:09:58 AM","Windows 7 Enterprise","CN=HSSPHICRCSS,OU=ICRC,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOP3460","True","2/6/2017 10:31:44 AM","Windows 7 Enterprise","CN=HSSOP3460,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDSB020","True","2/6/2017 1:06:38 PM","Windows 7 Enterprise","CN=HSPEDSB020,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"hs-peds-d72f","True","2/7/2017 1:42:12 AM","Mac OS X","CN=hs-peds-d72f,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-RMFRIEND","True","2/7/2017 12:00:53 PM","Windows 8.1 Pro","CN=HS-SPH-RMFRIEND,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H60791","True","2/8/2017 10:05:58 AM","Windows 10 Enterprise","CN=H60791,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"PHYSIOD2EB","True","2/8/2017 4:20:18 PM","Windows 7 Enterprise","CN=PHYSIOD2EB,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RUBY-PATH-C72C4","True","2/9/2017 7:57:59 AM","Windows 7 Enterprise","CN=RUBY-PATH-C72C4,OU=Win7,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RDTP-6HCZ982","True","2/9/2017 1:42:22 PM","Windows 10 Enterprise","CN=RDTP-6HCZ982,OU=RDTP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSALUMAFD374","True","2/9/2017 1:44:11 PM","Windows 7 Enterprise","CN=HSALUMAFD374,OU=Alumni,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED9A63","True","2/9/2017 2:50:55 PM","Windows 7 Professional","CN=HSCED9A63,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RGERBO-WIN7","True","2/10/2017 12:27:10 PM","Windows 7 Professional","CN=RGERBO-WIN7,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-WVUCPRC-5315","True","2/11/2017 3:40:39 AM","Windows 7 Enterprise","CN=HS-WVUCPRC-5315,OU=WVUCPRC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MININT-VJJV3OG","True","2/12/2017 4:49:56 AM","Windows 10 Enterprise","CN=MININT-VJJV3OG,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMEDEDE73","True","2/13/2017 7:58:00 AM","Windows 7 Professional","CN=HSMEDEDE73,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CBMARSH6CFF","True","2/13/2017 10:13:52 AM","Windows 7 Enterprise","CN=CBMARSH6CFF,OU=AVP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED4311","True","2/13/2017 11:52:24 AM","Windows 7 Professional","CN=HSCED4311,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOT1567","True","2/13/2017 12:19:33 PM","Windows 10 Enterprise","CN=HSOT1567,OU=Human Performance,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-SPH-3818","True","2/13/2017 2:07:05 PM","Windows 7 Enterprise","CN=HS-SPH-3818,OU=HPML,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCORTHOD447","False","2/14/2017 9:03:33 AM","Windows 7 Enterprise","CN=HSCORTHOD447,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SPH-SHAFFRON","True","2/15/2017 1:17:26 PM","Windows 8.1 Enterprise","CN=SPH-SHAFFRON,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"som-neuro-cm","True","2/16/2017 8:04:31 PM","Windows 10 Pro","CN=som-neuro-cm,OU=Neurology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCSURG6F68","False","2/17/2017 11:21:40 AM","Windows 7 Enterprise","CN=HSCSURG6F68,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"monga_imac","True","2/17/2017 12:23:01 PM","Mac OS X","CN=monga_imac,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSON43F3","True","2/18/2017 6:00:24 PM","Windows 7 Enterprise","CN=HSSON43F3,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED39B0","True","2/20/2017 8:13:37 AM","Windows 7 Professional","CN=HSCED39B0,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSEMMED57D5","False","2/20/2017 10:03:56 AM","Windows 10 Enterprise","CN=HSEMMED57D5,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH3301","True","2/20/2017 10:20:15 AM","Windows 7 Enterprise","CN=HSSPH3301,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEMMED8726","True","2/21/2017 9:55:15 AM","Windows 10 Enterprise","CN=HSCEMMED8726,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-PHSYIO-17158","True","2/22/2017 5:25:31 AM","Windows 7 Enterprise","CN=HS-PHSYIO-17158,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
