"SamAccountName","SourceOU","TargetOU"
"1055-Minolta-c3110 Group","HSC/SOD","HS Users/HSC/SOD"
"Dentistry Front Desk Group","HSC/SOD","HS Users/HSC/SOD"
"annex118-minolta-c3110 Group","HSC/SOD","HS Users/HSC/SOD"
"g189-minolta-3100p Group","HSC/SOD","HS Users/HSC/SOD"
"SOD Sterilization Records Group","HSC/SOD","HS Users/HSC/SOD"
"Innovation Center Clinic Group","HSC/SOD","HS Users/HSC/SOD"
"SOD Adjunct and Rural Faculty Group","HSC/SOD","HS Users/HSC/SOD"
"Dental Group Practice Clinic Group","HSC/SOD","HS Users/HSC/SOD"
"1012-HPLJ-2055DN Group","HSC/SOD","HS Users/HSC/SOD"
"1302E-HP1320n Group","HSC/SOD","HS Users/HSC/SOD"
"Dentistry Clinical","HSC/SOD","HS Users/HSC/SOD"
"1026-Minolta-C3100P Group","HSC/SOD","HS Users/HSC/SOD"
"HSC Dentistry","HSC/SOD","HS Users/HSC/SOD"
"ORTHO","HSC/SOD","HS Users/HSC/SOD"
"stc-rx-Ortho Group","HSC/SOD","HS Users/HSC/SOD"
"1300-bizhub Group","HSC/SOD","HS Users/HSC/SOD"
"dentistry_db","HSC/SOD","HS Users/HSC/SOD"
"Dentistry Reception","HSC/SOD","HS Users/HSC/SOD"
"SOD-CoDiagnostix","HSC/SOD","HS Users/HSC/SOD"
"Dentistry Staff","HSC/SOD","HS Users/HSC/SOD"
"CEREC Drive Mapping Computers","HSC/SOD","HS Users/HSC/SOD"
"Dentistry Faculty","HSC/SOD","HS Users/HSC/SOD"
"Dentistry Resource Room","HSC/SOD","HS Users/HSC/SOD"
"1000-minolta-4700p-paper Group","HSC/SOD","HS Users/HSC/SOD"
"Dentistry Endo Residents","HSC/SOD","HS Users/HSC/SOD"
"1000-minolta-4700p-card Group","HSC/SOD","HS Users/HSC/SOD"
"g110lobby-minolta Group","HSC/SOD","HS Users/HSC/SOD"
"HSC SOD Senior Checkout Group","HSC/SOD","HS Users/HSC/SOD"
"1080-Minolta-364e Group","HSC/SOD","HS Users/HSC/SOD"
"DPRH","HSC/SOD","HS Users/HSC/SOD"
"RD","HSC/SOD","HS Users/HSC/SOD"
"Dentistry Residents","HSC/SOD","HS Users/HSC/SOD"
"DH","HSC/SOD","HS Users/HSC/SOD"
"OS","HSC/SOD","HS Users/HSC/SOD"
"OP","HSC/SOD","HS Users/HSC/SOD"
"OD","HSC/SOD","HS Users/HSC/SOD"
"DS","HSC/SOD","HS Users/HSC/SOD"
"SOD Mrview","HSC/SOD","HS Users/HSC/SOD"
"IT_store Share Group","HSC/SOD","HS Users/HSC/SOD"
"HSC SOD Proxy Group","HSC/SOD","HS Users/HSC/SOD"
"DentistryAll","HSC/SOD","HS Users/HSC/SOD"
"1065-minolta-c3110 Group","HSC/SOD","HS Users/HSC/SOD"
"1054-Minolta-c25 Group","HSC/SOD","HS Users/HSC/SOD"
"PD","HSC/SOD","HS Users/HSC/SOD"
"HS MiPAC SQL Administrators","HSC/SOD","HS Users/HSC/SOD"
"DENTADMIN","HSC/SOD","HS Users/HSC/SOD"
"GM","HSC/SOD/DENTADMIN","HS Users/HSC/SOD/DENTADMIN"
"SOD STC Facilities","HSC/SOD","HS Users/HSC/SOD"
"SOD Front Desk Group","HSC/SOD","HS Users/HSC/SOD"
"Pediatric Dentistry Clinic Group","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"Orthodontics Clinic Group","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"Diagnostic Services Clinic Group","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"Endodontics Clinic Group","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"1080 Clinic Accounts","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"STC Dental Group Practice Group","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"Large Clinic Group","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"Oral Surgery Clinic Group","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"SOD Clinic Accounts All","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"SOD 3D Workstation Login Accounts","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"Endodontics Residents Clinic Group","HSC/SOD/SOD Clinic Accounts","HS Users/HSC/SOD/SOD Clinic Accounts"
"axium0","HSC/SOD","HS Users/HSC/SOD"
"SOD Central Processing Group","HSC/SOD","HS Users/HSC/SOD"
"SOD Faculty Info Group","HSC/SOD","HS Users/HSC/SOD"
"SOD Yomi","HSC/SOD","HS Users/HSC/SOD"
"SOD SSL Decryption Group","HSC/SOD","HS Users/HSC/SOD"
"SOD Employee Records Group","HSC/SOD","HS Users/HSC/SOD"
"Migration Nested Group","HSC/Test","HS Users/HSC/Test"
"Migration Test Global Group","HSC/Test","HS Users/HSC/Test"
"CHSC SSL Decryption Group","HSC/CHAR_DIV","HS Users/HSC/CHAR_DIV"
"CharGroup1","HSC/CHAR_DIV","HS Users/HSC/CHAR_DIV"
"CHSC Users","HSC/CHAR_DIV","HS Users/HSC/CHAR_DIV"
"CharGroup2","HSC/CHAR_DIV","HS Users/HSC/CHAR_DIV"
"CHSC-hpfscan","HSC/CHAR_DIV","HS Users/HSC/CHAR_DIV"
"CHSC SON Database Access","HSC/CHAR_DIV/SON","HS Users/HSC/CHAR_DIV/SON"
"CHSC Pics Group","HSC/CHAR_DIV","HS Users/HSC/CHAR_DIV"
"GAdministration","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GAhec","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GSurgery","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GPrinter","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GPoisonCtr","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GPed's","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GOBGyn","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GNursing","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GMedicine","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GLibrary","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GBuilding","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"GBmed","HSC/CHAR_DIV/Server","HS Users/HSC/CHAR_DIV/Server"
"$chscmgmt","HSC/CHAR_DIV/ADMIN/MGMT","HS Users/HSC/CHAR_DIV/ADMIN/MGMT"
"infoblox-chsc","HSC/CHAR_DIV/ADMIN/COMPSERV/chsc-infoblox","HS Users/HSC/CHAR_DIV/ADMIN/COMPSERV/chsc-infoblox"
"CHSC-WCS","HSC/CHAR_DIV/ADMIN/COMPSERV","HS Users/HSC/CHAR_DIV/ADMIN/COMPSERV"
"CHSC All Users","HSC/CHAR_DIV","HS Users/HSC/CHAR_DIV"
"WVU HR Share","HSC","HS Users/HSC"
"psych-dell-1135n Group","HSC/Psychology","HS Users/HSC/Psychology"
"psych-samsung-clp-680nd Group","HSC/Psychology","HS Users/HSC/Psychology"
"psych-brother-mfc-j895dw Group","HSC/Psychology","HS Users/HSC/Psychology"
"DEAN","HSC/SOP","HS Users/HSC/SOP"
"SOP White Coat Sponsorship Group","HSC/SOP/DEAN","HS Users/HSC/SOP/DEAN"
"SOP-Deans-Office-Folder","HSC/SOP/DEAN","HS Users/HSC/SOP/DEAN"
"SOP Dean Graduate Program Share Group","HSC/SOP/DEAN","HS Users/HSC/SOP/DEAN"
"SOP SSL Decryption Group","HSC/SOP","HS Users/HSC/SOP"
"SOP Mountaineer Temp Share Group","HSC/SOP","HS Users/HSC/SOP"
"HSC SOP EXPlearning Share Group","HSC/SOP/CLIN","HS Users/HSC/SOP/CLIN"
"SOP CLIN Accreditation","HSC/SOP/CLIN","HS Users/HSC/SOP/CLIN"
"CLIN0","HSC/SOP/CLIN/CLIN","HS Users/HSC/SOP/CLIN/CLIN"
"1120-minoltac368 Group","HSC/SOP/CLIN","HS Users/HSC/SOP/CLIN"
"database0","HSC/SOP/CLIN/database","HS Users/HSC/SOP/CLIN/database"
"IPPE","HSC/SOP/CLIN","HS Users/HSC/SOP/CLIN"
"BPS","HSC/SOP","HS Users/HSC/SOP"
"BPS Ryan Share","HSC/SOP/BPS","HS Users/HSC/SOP/BPS"
"SOP BPS Search Committee Officers","HSC/SOP/BPS","HS Users/HSC/SOP/BPS"
"SOP BPS Search Committee","HSC/SOP/BPS","HS Users/HSC/SOP/BPS"
"SOP BPS Search Committee Admins","HSC/SOP/BPS","HS Users/HSC/SOP/BPS"
"OTHER","HSC/SOP","HS Users/HSC/SOP"
"WVUHR-SOP","HSC/SOP","HS Users/HSC/SOP"
"MCBS Group","HSC/SOP/BEHADPH","HS Users/HSC/SOP/BEHADPH"
"WVEMRRW","HSC/SOP/BEHADPH","HS Users/HSC/SOP/BEHADPH"
"RDTP QA Group","HSC/SOP/BEHADPH/RDTP","HS Users/HSC/SOP/BEHADPH/RDTP"
"HSC RDTP MTM Others","HSC/SOP/BEHADPH/RDTP","HS Users/HSC/SOP/BEHADPH/RDTP"
"HSC RDTP MTM","HSC/SOP/BEHADPH/RDTP","HS Users/HSC/SOP/BEHADPH/RDTP"
"RDTP-FAX Members","HSC/SOP/BEHADPH/RDTP","HS Users/HSC/SOP/BEHADPH/RDTP"
"RDTP Power Users","HSC/SOP/BEHADPH/RDTP","HS Users/HSC/SOP/BEHADPH/RDTP"
"RDTP Admins","HSC/SOP/BEHADPH/RDTP","HS Users/HSC/SOP/BEHADPH/RDTP"
"$RDTP","HSC/SOP/BEHADPH/RDTP","HS Users/HSC/SOP/BEHADPH/RDTP"
"BEHADPH","HSC/SOP","HS Users/HSC/SOP"
"SOP Morgantown Staff","HSC/SOP","HS Users/HSC/SOP"
"SOP Morgantown Faculty","HSC/SOP","HS Users/HSC/SOP"
"SoP Scholarships & Awards Convocation Group","HSC/SOP","HS Users/HSC/SOP"
"Lodge-Abate Share Group","HSC/SOP","HS Users/HSC/SOP"
"SOPStudentServices","HSC/SOP","HS Users/HSC/SOP"
"HSCSOP","HSC/SOP","HS Users/HSC/SOP"
"SOP Intune Users","HSC/SOP","HS Users/HSC/SOP"
"SOPshared","HSC/SOP","HS Users/HSC/SOP"
"pharmcas","HSC/SOP","HS Users/HSC/SOP"
"SOPMisc","HSC/SOP","HS Users/HSC/SOP"
